user_id,first_date,recent_date,service_period
1411.0,2022-11-22 19:40:03.872969600,2023-04-06 11:09:35.574176000,134.64550580099998
883.0,2022-11-01 10:54:47.513254400,2023-03-13 11:45:27.408604800,132.03518397396297
580.0,2022-11-19 20:45:16.984115200,2023-03-31 06:16:19.713977600,131.3965593734074
277.0,2023-01-09 18:51:38.169222400,2023-05-19 08:44:41.130822400,129.5785065
450.0,2022-11-21 15:12:10.994294400,2023-03-30 06:35:22.404092800,128.64110428007407
1326.0,2022-10-17 05:12:04.250822400,2023-02-21 12:18:43.470777600,127.296287268
579.0,2022-10-27 06:18:42.574611200,2023-03-03 05:03:54.429596800,126.94805387714815
151.0,2022-12-01 20:13:26.281587200,2023-04-07 09:23:17.664889599,126.54851138081482
28.0,2022-11-24 16:49:07.688928000,2023-03-30 12:27:40.455520000,125.81843479851851
1122.0,2022-10-17 19:15:26.911350400,2023-02-20 03:04:31.217056000,125.32574427899999
194.0,2022-12-02 21:41:22.544307200,2023-04-06 15:56:02.122585600,124.76018030414815
761.0,2022-11-04 14:24:54.849136000,2023-03-09 07:21:11.511414400,124.70574840600001
531.0,2022-10-04 10:53:17.233081600,2023-02-04 07:39:30.067824000,122.86542632803705
847.0,2022-11-22 11:59:13.523187200,2023-03-25 03:36:39.304240000,122.65099283625926
574.0,2022-11-09 22:10:21.288300800,2023-03-12 10:12:13.508681600,122.501298847
1092.0,2022-11-18 10:22:44.734332800,2023-03-19 08:02:01.017535999,120.90227179633332
517.0,2022-12-18 19:30:42.813513600,2023-04-18 15:23:52.163616000,120.828580441
1086.0,2022-11-27 09:33:22.787443200,2023-03-28 00:36:16.524192000,120.62701084199999
611.0,2022-11-22 22:09:56.237772800,2023-03-21 12:18:13.976480000,118.589094198
1320.0,2022-12-22 05:13:53.286073600,2023-04-19 15:06:10.480096000,118.41131011600001
366.0,2022-11-28 20:17:39.845993600,2023-03-26 17:35:15.157273600,117.88721425092592
745.0,2023-01-27 09:16:00.778441600,2023-05-25 06:02:49.834825600,117.86584556000001
805.0,2022-12-18 12:45:39.405760000,2023-04-15 09:15:30.654963200,117.85406538429629
911.0,2022-12-13 10:22:09.642905600,2023-04-09 16:35:49.938841599,117.25949416592591
364.0,2022-12-07 22:32:10.445670400,2023-04-04 03:27:42.058297600,117.20522699800001
705.0,2022-12-08 17:09:28.579888000,2023-04-04 22:04:12.928761600,117.20467996381483
256.0,2022-11-12 14:16:02.948480000,2023-03-09 08:34:09.006339200,116.7625701141111
1343.0,2022-11-23 00:21:06.663830400,2023-03-17 18:33:00.040435199,114.75825667366665
693.0,2022-12-23 01:47:29.847756800,2023-04-16 16:06:36.481363200,114.59660455562964
417.0,2022-11-13 21:27:33.679536000,2023-03-07 13:23:33.302323200,113.663884523
1484.0,2022-12-22 23:00:16.386320000,2023-04-15 00:21:41.864012799,113.0565448807037
404.0,2022-11-13 00:07:34.383020801,2023-03-05 23:24:54.165158400,112.97036784881482
1399.0,2023-01-01 10:28:54.222905600,2023-04-23 15:30:21.169356800,112.209339658
1127.0,2022-12-06 14:23:16.153939200,2023-03-28 18:27:33.866460800,112.16964945048147
382.0,2022-11-20 11:02:15.532480000,2023-03-12 14:38:34.450854400,112.15021896266667
959.0,2023-01-04 12:49:19.248800000,2023-04-26 07:59:52.434441600,111.79899520418519
1035.0,2023-01-05 13:09:13.167555200,2023-04-27 02:20:10.212342400,111.54927135170371
78.0,2022-12-10 20:18:33.994876800,2023-03-31 18:07:10.642185600,110.908757492
524.0,2022-11-04 00:19:05.550851200,2023-02-22 20:27:59.779993600,110.839516541
448.0,2022-12-18 01:47:09.037564800,2023-04-07 14:25:43.692182400,110.526789984
782.0,2022-12-02 13:11:59.262336001,2023-03-22 16:00:19.312435200,110.116898728
415.0,2022-12-27 02:28:32.813731200,2023-04-15 23:21:19.671385600,109.86998677840741
19.0,2022-12-31 02:33:28.486646400,2023-04-19 23:23:53.597545600,109.86834619096297
338.0,2022-12-14 10:20:59.694067200,2023-04-03 05:19:46.264550400,109.790816788
1060.0,2022-11-17 21:15:06.482457600,2023-03-07 13:37:17.723404800,109.682074548
533.0,2022-12-10 16:11:38.445910400,2023-03-29 22:12:34.238192000,109.250645744
1026.0,2022-12-02 19:12:55.497228800,2023-03-21 14:40:45.568995200,108.81099620100001
347.0,2022-12-13 23:51:56.988294400,2023-04-01 03:11:51.697120000,108.13882764844443
839.0,2023-01-13 10:50:35.080377600,2023-05-01 12:09:08.013580800,108.054547838
737.0,2022-12-02 16:28:59.192608000,2023-03-19 13:25:18.349062400,106.87244394044444
1262.0,2022-11-02 18:22:42.075660800,2023-02-17 12:22:36.467862400,106.74993509492593
295.0,2022-12-09 21:51:00.524704000,2023-03-26 11:25:08.083196800,106.56536526033334
1131.0,2022-12-08 21:51:11.362435201,2023-03-24 05:11:04.665868800,105.30547804900002
917.0,2022-10-26 21:41:14.701910400,2023-02-08 10:42:21.260351999,104.542437019
1369.0,2023-01-01 01:03:58.954192000,2023-04-15 12:27:23.269766400,104.47458698581481
935.0,2022-12-13 12:00:16.106076800,2023-03-27 21:00:13.893372800,104.37497439
1051.0,2022-12-25 05:39:13.513334400,2023-04-08 12:13:20.324950400,104.27368994925925
443.0,2022-11-10 12:28:03.906118400,2023-02-22 12:06:29.438854400,103.98501773999999
1003.0,2022-10-22 18:23:08.443152000,2023-02-03 17:23:26.069846400,103.958537346
542.0,2022-12-17 18:31:53.958496000,2023-03-31 13:51:32.382742400,103.8053058361852
757.0,2022-12-26 23:55:12.501622400,2023-04-09 07:26:39.242540800,103.31350394581482
464.0,2022-12-31 03:15:11.061513600,2023-04-13 10:00:48.747897600,103.281686185
84.0,2022-10-22 21:47:22.080217600,2023-02-03 04:25:42.261593600,103.27662246962964
1243.0,2022-11-25 03:48:58.919388800,2023-03-07 23:01:15.339536000,102.80019004799999
280.0,2022-11-04 18:23:57.730118400,2023-02-15 10:29:00.211046400,102.67016760333334
154.0,2022-11-21 19:14:45.313222400,2023-03-04 02:07:02.916368000,102.28631485122222
505.0,2023-01-12 11:33:23.443702400,2023-04-24 15:02:02.911788800,102.144901251
653.0,2023-01-01 02:49:40.662812800,2023-04-13 05:20:07.846604799,102.10448129388888
271.0,2022-12-17 23:36:13.420896000,2023-03-29 23:56:03.770544000,102.013777195
718.0,2022-12-23 00:15:44.149539200,2023-04-03 03:35:54.778412800,101.13901190825925
152.0,2022-12-12 16:02:25.043206400,2023-03-23 10:05:59.004425600,100.75247640300002
1248.0,2023-01-07 12:58:52.614944000,2023-04-18 03:00:28.219068800,100.58443986255554
141.0,2022-12-25 23:05:59.303926400,2023-04-05 12:41:39.849977600,100.56644150522223
376.0,2023-01-19 12:50:50.231478400,2023-04-29 22:13:15.272809600,100.390567608
300.0,2022-12-18 00:54:37.296080000,2023-03-28 08:23:07.506652800,100.31146077051851
288.0,2022-11-19 08:16:04.358707200,2023-02-27 11:06:23.680182400,100.11827918374074
1040.0,2022-12-21 14:36:05.691350400,2023-03-31 06:47:33.847600000,99.67463143807407
1281.0,2022-12-04 08:08:52.467436800,2023-03-13 16:54:33.173904000,99.365054473
217.0,2023-01-13 19:50:34.409219200,2023-04-22 18:16:27.194716800,98.93463872103705
1197.0,2022-12-11 22:39:07.540457600,2023-03-20 14:50:58.188339200,98.67489175788887
1240.0,2022-12-25 07:19:44.991251201,2023-04-02 00:56:08.728758400,97.733608073
947.0,2022-12-24 17:12:51.514169600,2023-04-01 09:39:27.366022400,97.68513717422223
1251.0,2022-11-29 12:09:39.722172800,2023-03-07 03:37:22.827824000,97.644248908
1192.0,2022-12-24 17:15:32.907942400,2023-04-01 01:07:02.789180800,97.32742918099999
286.0,2023-01-06 00:20:37.051539201,2023-04-13 07:35:49.534409600,97.30222781099998
589.0,2022-12-21 09:36:55.402560000,2023-03-28 06:37:01.548598400,96.8750711347037
67.0,2022-11-09 00:39:34.213292800,2023-02-13 13:22:54.373068800,96.53009444185186
831.0,2022-11-16 07:25:50.245612800,2023-02-20 19:42:57.799433600,96.51189298403703
744.0,2022-11-23 10:50:57.200211200,2023-02-27 16:10:06.099097600,96.22163077414815
944.0,2022-12-31 17:50:40.387385600,2023-04-06 22:42:49.416396800,96.20288228022223
1452.0,2022-12-14 01:16:36.041481600,2023-03-19 19:54:03.436572800,95.77601151725926
562.0,2022-12-01 03:21:30.422332800,2023-03-06 15:07:19.526115200,95.49015166414814
1177.0,2022-12-03 08:01:55.716220800,2023-03-08 10:41:36.947747200,95.11089388340741
76.0,2023-01-12 10:42:16.679081600,2023-04-17 13:18:44.797241600,95.108658775
925.0,2022-12-22 21:57:40.586435200,2023-03-27 23:00:58.155091200,95.04395334092592
495.0,2023-01-20 00:04:58.848876800,2023-04-24 19:16:31.207456000,94.79968007614815
1222.0,2022-11-29 19:31:30.657670400,2023-03-04 11:23:31.670540800,94.66112283414814
951.0,2022-11-09 21:06:15.655734400,2023-02-12 11:40:51.644233600,94.607360978
379.0,2022-12-02 22:32:07.606307200,2023-03-07 08:31:57.577366400,94.41655059096297
596.0,2023-02-03 22:24:38.971718400,2023-05-08 17:23:16.820982400,93.79071584796296
1182.0,2023-01-11 04:09:21.038140800,2023-04-14 18:50:09.559129600,93.61167269662963
230.0,2022-11-26 03:56:26.369740800,2023-02-27 10:23:19.368217600,93.26866896385185
906.0,2022-12-30 15:24:53.588102400,2023-04-02 19:52:29.050185600,93.18582710744444
506.0,2022-12-06 18:35:31.397424000,2023-03-09 21:23:24.187100800,93.11658321385185
396.0,2023-02-09 19:39:08.489171200,2023-05-13 18:06:21.934163200,92.93557228
821.0,2022-12-11 21:17:06.094019200,2023-03-14 15:13:51.837481600,92.74775166044444
668.0,2022-12-15 14:58:48.539948800,2023-03-18 07:55:21.146544000,92.7059329467037
478.0,2022-12-16 18:18:58.277696000,2023-03-19 07:37:48.996441600,92.55475368918519
1362.0,2022-12-21 19:07:41.007065600,2023-03-24 05:29:47.563171200,92.43202032529629
519.0,2023-02-01 16:44:42.834566400,2023-05-05 00:27:10.975942400,92.3211590437037
466.0,2022-11-30 00:26:25.260310400,2023-03-01 17:22:11.504249600,91.7053963418889
891.0,2022-11-13 23:13:20.958966400,2023-02-13 15:19:21.037907200,91.670834247
1102.0,2022-12-17 10:27:15.256531200,2023-03-19 02:07:22.149097600,91.65285755285184
179.0,2022-10-18 16:22:28.858825600,2023-01-18 05:48:10.738566400,91.559512497
1314.0,2022-12-26 06:31:30.262668800,2023-03-27 12:59:27.481414399,91.26941225399999
1352.0,2023-01-03 22:06:09.139436800,2023-04-05 02:30:50.861699200,91.18381622988889
529.0,2023-01-07 15:12:47.237539200,2023-04-08 07:08:08.343718400,90.66343872892593
1137.0,2022-12-12 15:53:32.582768000,2023-03-13 06:25:26.655680000,90.605486955
1238.0,2023-01-06 05:26:48.169008000,2023-04-05 20:11:26.078617600,89.61432765751852
159.0,2022-12-22 11:19:39.079584000,2023-03-21 12:32:06.439529600,89.05031666603703
499.0,2023-01-16 00:31:59.895680000,2023-04-15 00:27:51.083280000,88.99712022685185
626.0,2022-12-28 03:56:41.706867200,2023-03-26 15:49:43.945596800,88.49516480011111
541.0,2022-12-28 09:59:27.742246400,2023-03-26 17:45:12.460409600,88.32343423799999
281.0,2022-11-27 03:24:40.894032000,2023-02-23 06:30:12.478483200,88.12883778300001
483.0,2022-12-10 04:34:44.911462400,2023-03-08 06:48:54.651833600,88.09316829133334
1477.0,2022-11-28 21:40:08.416403201,2023-02-24 11:07:58.251136000,87.56099345755554
694.0,2022-12-06 18:42:21.350595200,2023-03-04 00:39:56.976076800,87.24832899862963
1387.0,2023-01-01 06:04:41.460352000,2023-03-29 07:18:14.484732800,87.05107667107407
1046.0,2022-11-25 14:14:58.350873600,2023-02-20 05:33:56.214227200,86.63816971474074
122.0,2023-01-06 01:39:46.449238400,2023-04-02 14:51:09.009958400,86.54956667500001
206.0,2022-12-11 05:01:39.958057600,2023-03-07 15:12:36.869961600,86.4242698137037
1308.0,2023-01-04 01:59:42.192857600,2023-03-31 08:06:52.907942399,86.25498512829628
856.0,2022-12-09 17:25:53.146790400,2023-03-05 19:55:43.373999999,86.10405355566665
1200.0,2023-01-01 03:18:30.826985600,2023-03-28 00:54:47.444665600,85.90019233425926
216.0,2023-01-09 01:14:46.941804800,2023-04-04 18:48:45.331875200,85.731925811
920.0,2022-11-08 08:59:03.386441600,2023-02-01 23:35:05.060672000,85.608352711
1468.0,2022-12-14 01:24:15.566188800,2023-03-09 15:14:31.711734400,85.57657575862963
343.0,2022-12-25 12:39:48.189584000,2023-03-20 19:19:15.358179200,85.27739778466668
877.0,2022-12-30 18:35:47.406841600,2023-03-25 21:23:15.449411200,85.116296789
923.0,2023-01-12 05:03:28.024899200,2023-04-07 07:28:08.099033600,85.100463821
1190.0,2022-11-21 20:12:40.006387200,2023-02-14 19:59:17.619782400,84.990713118
1334.0,2023-02-24 11:39:43.188486400,2023-05-20 01:48:40.319744000,84.5895501302963
1363.0,2022-11-27 22:19:10.487721600,2023-02-20 09:23:09.563750399,84.46110041699998
1434.0,2022-12-09 21:27:50.251036800,2023-03-04 05:56:41.136784000,84.35336673318518
1354.0,2023-01-22 00:01:43.263769600,2023-04-15 16:18:02.548700800,83.67800098299999
187.0,2022-12-28 06:52:55.683513600,2023-03-21 21:17:47.284963200,83.60059723900001
742.0,2022-12-28 04:41:45.376057600,2023-03-21 12:16:28.223676800,83.3157736992963
980.0,2022-12-28 11:38:39.579078400,2023-03-20 20:40:17.839724800,82.376137276
770.0,2022-12-19 22:20:49.288608000,2023-03-12 03:47:16.779657600,82.22670707233333
1015.0,2022-12-01 21:09:38.494294400,2023-02-22 01:46:31.206704000,82.192276764
6.0,2022-12-24 21:35:51.627040000,2023-03-16 22:33:14.782166400,82.03985133248149
1069.0,2023-01-15 11:34:19.959270400,2023-04-07 07:02:34.666355200,81.81128133200001
796.0,2022-11-21 19:06:28.737462400,2023-02-11 11:45:35.743088000,81.69383108362963
1057.0,2022-12-15 20:39:54.182732800,2023-03-07 12:12:41.532505600,81.647770252
1047.0,2023-01-09 03:00:44.164496000,2023-03-31 15:15:04.696144000,81.50995985703703
1034.0,2023-01-02 01:31:10.092124800,2023-03-24 10:44:11.476531200,81.384043801
462.0,2022-12-25 19:30:55.029644800,2023-03-17 03:50:05.917315200,81.34665379248148
1188.0,2022-11-27 02:58:09.779926400,2023-02-16 06:56:46.211456000,81.16569943900001
1386.0,2022-12-14 04:34:28.155158400,2023-03-05 08:00:19.093068800,81.14295067025927
112.0,2023-01-31 23:57:04.525308800,2023-04-23 02:35:54.011494400,81.110294979
244.0,2022-10-29 01:53:53.416019201,2023-01-17 19:21:05.092508800,80.72721847788888
492.0,2022-12-10 05:10:26.165382400,2023-02-28 16:36:21.396051200,80.4763336882963
520.0,2022-11-26 07:12:04.024176000,2023-02-14 16:50:13.355990400,80.401496896
963.0,2022-11-17 14:43:06.681497600,2023-02-05 21:49:35.624518400,80.296168322
460.0,2022-12-08 17:49:28.574307201,2023-02-26 18:13:03.824624000,80.01638021199999
1044.0,2022-11-28 02:28:00.237785600,2023-02-16 01:10:06.509388800,79.94590592133333
1361.0,2023-01-07 17:24:35.162944000,2023-03-28 08:55:33.457340800,79.646508037
1474.0,2022-12-08 22:54:23.101126400,2023-02-26 13:50:02.066256000,79.62197876307407
214.0,2023-02-08 03:07:28.849427200,2023-04-28 17:27:17.759859200,79.59709387074074
1391.0,2022-12-25 06:21:32.051116800,2023-03-14 17:13:45.032684800,79.45292802740741
1267.0,2022-12-17 01:51:42.740659200,2023-03-06 12:36:52.268547200,79.44802694314815
967.0,2022-12-27 08:13:16.224582400,2023-03-16 04:06:12.297891200,78.82842677440742
145.0,2023-01-31 11:35:01.403264000,2023-04-20 00:44:25.129491200,78.54819127577777
369.0,2023-01-16 08:08:56.599526400,2023-04-04 18:50:59.589628800,78.445867941
1331.0,2022-12-29 13:04:25.338835200,2023-03-17 13:58:45.791616000,78.037736722
96.0,2022-11-04 08:43:48.540121600,2023-01-21 04:14:03.589705600,77.812674185
469.0,2022-12-25 08:27:12.203404800,2023-03-13 00:49:49.506684800,77.68237619537037
853.0,2023-02-09 08:19:10.152089600,2023-04-27 21:23:33.490848000,77.54471456896296
1054.0,2022-12-19 14:46:48.446953600,2023-03-07 01:57:45.535129600,77.46593852055555
620.0,2023-01-03 19:44:01.016492801,2023-03-22 02:37:15.097622400,77.28696853159259
456.0,2023-03-20 06:36:41.773843200,2023-06-05 10:25:52.283040000,77.159149412
619.0,2023-01-24 16:39:06.150678400,2023-04-11 15:45:00.482956800,76.96243440137037
100.0,2022-12-22 12:16:36.637705600,2023-03-09 08:57:19.661305600,76.86160906944444
258.0,2022-12-19 02:41:27.018892800,2023-03-05 23:17:47.436729599,76.85856965088888
670.0,2022-11-23 18:31:46.022992000,2023-02-07 23:21:05.344067200,76.20091806800001
1064.0,2022-11-29 10:48:59.572390400,2023-02-13 14:26:48.144876799,76.15125662599999
1226.0,2023-01-26 10:35:17.034252800,2023-04-12 11:55:08.976982400,76.0554623001111
1420.0,2022-12-20 23:57:27.223219200,2023-03-06 23:09:44.420022400,75.96686570374074
1247.0,2022-12-16 06:43:49.430412800,2023-03-02 05:45:56.631561600,75.95980556885185
575.0,2022-12-22 19:26:38.638342400,2023-03-08 16:25:27.120211200,75.87417224385185
335.0,2023-01-09 15:53:20.717440000,2023-03-26 09:33:17.425542400,75.73607301044444
98.0,2022-11-28 03:40:49.775430400,2023-02-11 05:09:47.738166400,75.06178197611112
730.0,2022-12-30 19:20:04.003843200,2023-03-15 19:56:24.012700800,75.02523158400001
1376.0,2022-11-23 13:55:49.124406400,2023-02-06 08:43:51.787190400,74.7833641525926
1312.0,2022-11-16 16:52:28.666803200,2023-01-30 09:06:00.704316800,74.67606524899999
701.0,2022-11-06 01:59:56.918086400,2023-01-19 18:12:15.408960000,74.67521401474075
990.0,2022-12-14 07:14:12.141545600,2023-02-26 19:28:00.639475200,74.50958909640741
247.0,2023-01-24 14:14:31.960854400,2023-04-09 01:29:25.434371200,74.46867446200001
424.0,2023-01-11 16:25:04.986592000,2023-03-27 00:15:07.328732800,74.326415997
391.0,2022-12-04 21:27:21.963200000,2023-02-17 03:41:46.818041599,74.26000989399999
1302.0,2022-12-07 23:52:29.483344000,2023-02-19 23:36:57.504880000,73.98921321222223
1010.0,2022-12-13 21:03:58.212998400,2023-02-25 20:42:36.560979200,73.98516606459259
621.0,2023-01-09 03:45:45.851532800,2023-03-23 21:54:57.617369599,73.75638617866665
644.0,2022-11-29 03:32:22.060534401,2023-02-10 19:19:24.542089600,73.65766761059258
1212.0,2022-12-19 11:24:01.179763200,2023-03-03 03:04:36.783132800,73.65318985381482
303.0,2023-01-20 00:17:33.897059200,2023-04-03 11:45:45.109811200,73.477907555
565.0,2022-12-12 01:02:03.848844800,2023-02-23 10:48:40.851715200,73.40737271840742
902.0,2022-12-21 12:38:16.594176000,2023-03-04 18:40:27.130076800,73.25151083218518
1289.0,2022-12-20 23:45:19.596192000,2023-03-03 22:28:08.783596800,72.946402632
384.0,2023-02-07 09:20:20.817616000,2023-04-21 06:00:46.852518400,72.861412441
372.0,2023-01-21 15:49:12.914377600,2023-04-04 05:26:44.640739200,72.56772831437037
1081.0,2023-01-09 12:00:37.560550400,2023-03-22 19:57:31.494390400,72.33117978981481
855.0,2023-01-02 08:56:09.809276800,2023-03-15 13:38:21.065552000,72.1959636142963
1229.0,2022-12-14 18:27:48.306569600,2023-02-24 08:49:33.596025600,71.59844085018518
914.0,2023-01-07 07:33:19.615513600,2023-03-19 21:22:02.647545600,71.57549805592592
375.0,2022-12-25 19:23:06.646860800,2023-03-07 08:20:09.323779200,71.5396143161852
85.0,2022-12-26 21:54:35.760313600,2023-03-08 10:13:34.892470400,71.51318439996295
835.0,2022-12-09 10:24:13.630617600,2023-02-18 22:35:46.291209600,71.508016905
660.0,2022-12-23 03:32:41.033715200,2023-03-04 13:59:10.519865600,71.4350634971111
885.0,2022-12-15 23:35:53.828128000,2023-02-25 07:46:46.544761600,71.340887924
23.0,2022-12-04 07:03:18.142163200,2023-02-13 14:10:31.340457599,71.2966805358148
908.0,2023-02-10 11:03:40.978134400,2023-04-22 18:06:23.224128000,71.29354451381482
322.0,2022-12-10 00:35:01.108851200,2023-02-19 01:05:27.471232000,71.02113845348148
1276.0,2022-12-24 16:26:46.424403200,2023-03-05 12:44:07.998147200,70.845388585
691.0,2022-12-30 11:12:40.714854400,2023-03-10 21:51:31.501510400,70.44364336407408
433.0,2022-12-14 03:46:41.701036800,2023-02-22 04:52:04.555564800,70.04540340888889
1284.0,2022-11-24 04:07:54.557721600,2023-02-02 03:44:48.437724800,69.98395694448148
461.0,2023-01-20 04:17:52.754230400,2023-03-31 01:27:35.811660800,69.88174834988888
613.0,2022-12-06 01:43:38.142278400,2023-02-13 22:13:39.404345600,69.85418127392592
484.0,2022-12-13 22:44:50.113488001,2023-02-21 12:22:46.346956800,69.56801196144443
641.0,2023-01-12 23:13:10.658745600,2023-03-23 12:48:01.778566400,69.56586944237037
1475.0,2022-12-16 23:08:29.899491200,2023-02-24 05:01:05.496633600,69.2448564484074
1124.0,2022-12-19 21:45:21.960841600,2023-02-27 01:46:46.378508800,69.167643723
1202.0,2023-01-28 13:05:52.886083200,2023-04-07 13:15:08.917430400,69.006435548
373.0,2022-12-29 20:20:47.404454400,2023-03-08 13:16:06.167257600,68.70507827318518
869.0,2022-12-29 07:21:02.435923200,2023-03-07 21:35:59.603040000,68.593717212
113.0,2023-01-20 03:17:34.757568000,2023-03-29 06:38:13.044873600,68.139332029
360.0,2023-01-06 00:53:48.352972800,2023-03-15 03:43:30.925094400,68.117853844
41.0,2023-01-27 11:28:03.741334400,2023-04-05 09:19:05.583129599,67.91043798374072
426.0,2022-12-24 01:14:06.717580800,2023-03-01 21:37:28.686656000,67.84955982725926
1195.0,2022-12-18 08:27:16.439324800,2023-02-24 02:34:29.534963200,67.755012681
377.0,2022-12-06 02:26:01.334265600,2023-02-11 16:45:54.900729600,67.59714776
157.0,2022-12-29 05:53:28.343164800,2023-03-06 09:23:26.526144000,67.145812303
1261.0,2023-01-24 01:18:47.173241600,2023-04-01 04:10:13.899008000,67.119059326
202.0,2022-12-25 14:30:12.087580800,2023-03-02 04:52:44.133177600,66.59898200922223
1017.0,2022-12-15 13:06:36.361808000,2023-02-20 02:46:59.416083200,66.56971127633334
970.0,2022-12-19 03:37:00.260774400,2023-02-23 16:22:19.946928000,66.531477849
1110.0,2023-01-19 22:03:17.005088000,2023-03-27 03:42:35.843456000,66.23563470333333
943.0,2022-12-11 11:44:38.767964800,2023-02-15 04:46:33.420617600,65.70966033162964
560.0,2023-01-03 07:27:24.273312000,2023-03-09 21:44:10.646918400,65.59498117599999
1135.0,2023-01-30 07:39:17.125200000,2023-04-05 17:32:46.060265600,65.41214045214815
149.0,2022-12-11 07:28:12.954883200,2023-02-14 15:13:56.348620800,65.323418909
919.0,2023-01-15 05:01:14.478937600,2023-03-21 05:43:07.155619200,65.02908190603704
367.0,2023-01-25 11:29:18.519504000,2023-03-31 11:52:44.834934400,65.01627679896296
1367.0,2023-01-08 22:23:41.181024000,2023-03-14 20:16:14.374147200,64.91149529077778
422.0,2023-01-12 15:26:54.539411200,2023-03-18 09:48:17.746137600,64.76485192970371
739.0,2022-12-18 08:33:13.703411201,2023-02-21 00:27:33.053036800,64.66272395399999
430.0,2022-11-29 14:12:47.715897600,2023-02-02 04:06:51.595113600,64.57921156500001
973.0,2022-12-02 18:31:29.527939200,2023-02-05 07:53:39.842246400,64.557063823
65.0,2022-11-30 19:12:14.678464000,2023-02-03 02:29:28.217571200,64.30362892485185
748.0,2022-11-26 21:57:22.771929600,2023-01-30 04:05:09.997523201,64.25540770362964
684.0,2023-01-09 16:31:19.203744000,2023-03-14 21:27:30.738566400,64.20568906044444
749.0,2023-01-03 19:09:16.353916800,2023-03-08 23:14:39.353174400,64.170405084
1355.0,2022-12-10 03:12:08.043936000,2023-02-12 04:35:32.260172800,64.05791916940741
1205.0,2022-12-28 16:07:16.767216000,2023-03-02 14:27:30.773299200,63.930717662999996
1199.0,2022-12-11 08:52:56.061088000,2023-02-13 04:52:39.636806400,63.83314323748148
336.0,2022-12-15 14:13:22.914352000,2023-02-17 09:52:44.972444800,63.819005302
758.0,2022-12-18 18:11:46.550630400,2023-02-20 10:11:45.082816000,63.66664967807407
936.0,2023-01-11 19:57:51.982374400,2023-03-16 11:54:23.130572800,63.66424940044444
1186.0,2023-01-14 08:22:27.827635200,2023-03-18 21:47:47.571350400,63.559256293
147.0,2023-01-23 12:14:18.754355200,2023-03-27 20:06:30.650444800,63.32791546400001
16.0,2023-01-01 08:40:35.103334400,2023-03-05 15:40:23.263424000,63.291529630666666
1159.0,2022-12-18 16:41:32.523008000,2023-02-19 18:17:40.388745600,63.0667577052963
49.0,2023-01-23 15:05:48.721968000,2023-03-27 09:13:08.535932800,62.755090439407404
1277.0,2022-12-05 20:19:28.239651200,2023-02-06 04:50:25.261414400,62.35482664077778
1093.0,2023-03-03 10:18:56.643881600,2023-05-04 18:21:41.478393600,62.33524114018518
406.0,2022-11-09 22:48:04.127404800,2023-01-11 06:08:55.937203200,62.306155206
330.0,2023-02-11 00:05:38.740150400,2023-04-14 04:16:11.972406400,62.173995743703706
